PIT	4.799154334038055
PNS	7.317535545023697
PPG	56.25
PSC	0.8161764705882353
PSE	-0.8103448275862069
PSG	-8.576271186440678
PSP	8.642209398186315
PUB	17.54
PVD	4.401228249744115
PWM	5.668269230769231
RAP	11.162280701754385
RDD	18.55294117647059
RDM	-1.36986301369863
RDU	8.50548780487805
RHI	1.95
RIC	8.788288288288289
RKS	-1.3586206896551725
RNO	6.7410575427682735
ROA	11.181818181818182
ROC	7.850415512465374
ROW	6.285714285714286
RST	15.6993006993007
RSW	7.13555713271824
SAF	8.420689655172414
SAN	8.744189799870885
SAT	8.94802065404475
SAV	14.445767195767196
SBA	9.283018867924529
SBN	6.096685082872928
SBP	11.65266106442577
SCC	7.864864864864865
SCE	4.716666666666667
SDF	13.51086956521739
SEA	3.8679178049649603
SFO	9.242663323993511
SGF	9.685816876122082
SGU	1.404109589041096
SHV	12.845744680851064
SIT	-1.511111111111111
SJC	7.564006888633754
SJT	0.20279720279720279
SJU	5.622029250457039
SLC	3.5579901342204887
SMF	7.775886933948659
SMX	5.285714285714286
SNA	6.943834326953247
SPI	5.514285714285714
SPS	8.85593220338983
SRQ	12.983379501385041
STL	12.174530572941743
STT	4.50261780104712
STX	-0.7625
SUN	-4.408163265306122
SUX	4.7407407407407405
SWF	-0.6166666666666667
SYR	4.7991967871485945
TLH	13.225063938618925
TOL	7.511904761904762
TPA	8.673427646156469
TRI	0.47474747474747475
TTN	5.372641509433962
TUL	7.059163987138263
TUS	5.461374911410347
TVC	12.192307692307692
TWF	-0.4247787610619469
TXK	5.75
TYR	2.4154589371980677
TYS	8.11869918699187
VEL	-2.46
VLD	2.9647058823529413
VPS	11.260162601626016
WRG	-8.2
XNA	10.329896907216495
YAK	-10.833333333333334
YUM	3.644268774703557
